id,type,source,date upload,seq technology,r number,read length,error rate,mutation rate,group,complex id,species,subspecies,strain id,lineage,assembly name, assembly_version,assembly_level,genome_representation,contig_count ,scaffold_count,sequence_length,uploaded_by,data_owner,notes
e6c306e4-c96b-4158-a467-8edd792d81d0,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
e6f33d19-3e97-4752-9f5b-b61b683c21ba,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
e6f5cc42-fb65-4905-a8fc-c9d73dea63bd,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
e701b4b2-cbe3-4319-924e-7adbcb261914,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
e7082ca8-fc8d-4901-91f5-fe3c646000f3,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
e70f4567-6ba5-4689-b615-ecc7f5f02c43,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
e725d32c-4ee7-413e-ac12-465e02c0bf6f,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
e72ef6e3-b851-45ba-a05b-a9ad46ec1887,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
e732d246-fca7-4d86-9126-e7d49e8c4975,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
e734e812-57b3-40ca-a014-4c0083e06fb7,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
e755a5b1-ff7c-421d-b5c9-2daa32a78123,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
e7587f50-562d-407c-845e-a570833c290f,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
e76b84d7-df5a-45a7-bd2d-36cd3cbb02cd,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
e772c060-1d9f-4c6e-85d7-f75ab3e7a336,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
e78a8e94-5621-4a05-995e-23bf49b6ecde,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
e78d437b-68dc-46b0-b5be-553d3f6e18ea,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
e79f94d2-0268-4f93-bb1e-2313da2e5b10,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
e7a2e44a-f9ba-4707-bb5c-5af230605974,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
e7b1bfaa-3584-42a7-9b8b-bcf4c0998d6c,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
e7c67e39-0899-481e-b735-b249c17a9235,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
e7c9dae2-ff50-4224-acdb-5004d5381bc4,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
e7ce5aea-a661-4fdb-ab58-36650266d687,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
e7ddf075-5de8-47b8-9b83-d64fea440dcd,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
e7e18660-dfaa-4c3c-9d4a-744414bec289,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
e80d7373-af85-4362-af0f-0644a716d7a1,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
e80db248-9a1c-4cd1-92b3-b3693e9b9965,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
e81bde86-1c4a-4901-aab2-87e6dfe52951,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
e83d35ad-9528-4f71-8141-b803982d2d4c,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
e8612e0b-c897-4a88-bdef-9d214ba18928,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
e87a28c6-e90b-44ba-afcb-0af16a7fd8f8,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
e8871525-b7d3-44f0-8afb-46c2bae038cf,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
e89cec05-18d1-4faf-928a-25886ea95e51,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
e8a4ba31-19cc-486c-b262-7ddafd902ecd,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
e8b50e9f-d4d3-4b30-9580-bb79f4614145,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
e8ca207c-b7fd-486e-a18e-deb6100b9ced,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
e8cf9240-7111-48cf-a051-920532880e21,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
e8e7083f-dad9-4ab0-8aa4-e9246859a1d5,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
e8e7d759-57a4-48e8-a34f-6e796f5d1ad4,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
e8f86d0a-c266-401f-a08d-d46d6b0e37cf,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
e91c541a-9173-4f1c-bd49-062a5942a3e2,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
e91f6951-c5e1-4532-84b3-51ba2c4230c7,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
e92249f0-9237-49a0-9faa-6f28cd105b39,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
e924ee1d-9146-4bf7-bcc9-882fe5c7ba2a,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
e93c52ec-f033-4b07-8b04-81ea12c854b4,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
e93f30f5-a484-414c-b55f-cc1d9e75e1a5,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
e9419cf8-87d9-4b40-9daf-5946039511f8,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
e9595ad7-124f-4a40-a513-6d8911fa8c8a,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
e9ad8b0d-6ad7-4e91-908f-cda99fdec86e,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
e9b220bc-5a6e-480d-a623-274412b9193d,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
e9c6c4d6-3068-4e56-a8be-6c9c29cbe75b,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
e9c8ad3b-67b8-4dd1-ac6a-527c90ccbade,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
e9ca9766-097d-4790-a41d-17cec222b910,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
e9df1618-a6ae-49fd-9b20-81e1ccab3f4f,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
e9e66d16-0676-499a-86f3-485a9d0452cc,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
e9f2a400-44ec-474f-9c60-f3e36ab0227f,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
e9fe9351-2de4-4160-a14f-d278ed206950,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ea20f51b-250e-4875-9103-86a7b38d82c9,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ea3560bb-736b-49f5-bdfd-ae23513cea49,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ea3ba165-b58b-49e8-b8f0-37e64c6898fb,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ea60a5c9-4620-4b90-ab6e-c08815447cd3,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ea782a5a-393e-4db5-a9fb-f9b1dd10ef5a,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ea8e3d2d-60a7-4c31-8518-021b732a10b7,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ea978bfd-707d-4142-ad82-398c2f922527,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ea9b6ec8-50c2-4d55-ab8a-a63a693dbe47,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
eaad6eb6-67ea-4ebd-b149-77844e7b720d,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ead23960-ffa5-48d5-8056-4668b30cc6a7,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ead76352-dae5-4fff-9bb5-859f1e351df9,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
eae13c72-c07a-4794-877f-471e8f46c84f,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
eae66257-2cd0-4abc-a229-011505d40e67,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
eae67149-2fb3-4f6f-b6e9-4372a680ddce,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
eb04fe01-1021-44ac-abb5-6c3f8abbd3a5,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
eb0afc02-4c8f-4deb-b21e-b0384dfa3995,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
eb18dca7-0a6f-4476-8aff-28ce0443fc62,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
eb19c7a9-7b7d-47d6-aae5-08aec4edc5d8,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
eb45c55d-a6a7-4123-9bc3-f5145a87a957,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
eb79b989-bc83-4e7c-82c0-0cfe78bf93a6,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
eb7b6675-bf74-4203-957e-b161c63100cd,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
eba20ced-422b-442b-bcd1-c13069ac420e,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
eba68ca4-5802-46bc-a13c-807c08b25bcd,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ebbb59aa-b5a3-4408-a36a-46aafa58762f,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ebbfdda8-a5c4-4832-93e4-f0dcc3d27180,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ebeb833e-9390-4c93-9dd4-a5d459fbd71b,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ebf4d055-5be4-4c59-887c-36cb1da35a84,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ec0723a1-9ebc-4c45-97c0-2e47fb71ca4f,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ec0757b6-a633-4960-99e2-165811f91a09,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ec167ac8-78e9-4980-a3aa-9142571c6ea5,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ec233591-27bc-4760-a008-0b48aa1620e7,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ec290abc-d0e1-47b4-a27f-5fbfac24883d,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ec2b32c3-8b01-4876-9165-3d7ec2c2b426,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ec306999-0e0c-455d-9ecd-da53cced75c7,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ec36431e-cbd1-498e-9a34-0ea407568c0e,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ec3dd1db-d95f-4c42-82bf-dfaa48c08dbd,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ec5573f3-985c-4c77-9676-4375348bc5b7,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ec60bded-73da-4525-93e8-02187822099c,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ec646457-42f5-425d-9ea8-6f1f45686aa5,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ec7d6c9e-fd2d-4958-bde4-33a5e80184ba,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
eca38e32-baa8-481e-a93c-4fcd529d0e20,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ecb5572d-5c57-4028-ace1-e8325c833998,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ecb9451f-9516-4a1d-996d-12b2061fdc85,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ecbde17d-2fef-4602-91f4-ee7753d1ccd5,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ecbe20b9-f2ab-4c35-b41d-90d0089890b9,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ecbebee4-bf89-4cee-9c19-8b920ea756c8,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ecd5387b-a9aa-4d3e-885e-af14a6af814d,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ecd9c834-6213-41fd-a97a-dfc8f2eb0942,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ecdb1c9e-bf49-4617-85a5-a70328131633,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ecdea260-d8b6-4ac4-963f-82cdc0337c2e,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ecf88a9f-5987-4cbf-86a6-3559dda6dde9,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ecfdb7b0-48f7-4902-bc00-1ff90b43d073,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ecff198d-cb38-4741-8932-c53eef41a62a,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ed2abc3c-124b-43ba-9225-83d848e12bc6,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ed2baa89-b862-4d9b-9726-2856c77a66a0,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ed311f2f-d84f-4d85-8efb-20b59c5643d2,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ed337578-4daa-4690-8c98-bbd4f4458805,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ed43d473-deef-4c51-a6f5-ef04618ada08,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ed56375e-91a0-42bc-9ca4-de5d4bbf98a7,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ed739fce-bc4d-46e5-b01a-fa4aab4f6782,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ed7ab1cb-7792-489b-a5bb-2427572ef502,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ed7cb151-a737-46c6-a103-f6e6b5d752f2,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ed86780c-7ed5-4f85-88f9-81d5289315a0,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ed8d1b91-9380-4d69-8371-ee52113a3d61,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ed94dc19-27a6-4198-9a3a-cf759c30c751,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
eda6f282-8a3f-4852-afe4-3451e5560fc1,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
edb04b59-c51a-4a5f-b89b-3d0723935124,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
edc47eb1-7d1b-4f42-84c9-3d4ba1c0dccd,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
edc5ce37-9888-46c3-8a25-24e8afd5e9a7,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
edcd83e1-03c8-4efa-9139-c7b698a2c600,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
edd6b318-5935-4c2f-9dcb-8531bb812784,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
edea585b-7573-42cb-9066-d16ef9b2efc6,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
edf05b91-83cb-438e-8f9d-95a0ddb2bbb8,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ee02a6e8-d835-4a28-9dbf-5649ef115db7,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ee09b7dc-5406-4fb1-a9dd-76f55c152ca0,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ee27e830-ab0d-4092-bc7b-72234fb8bfdc,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ee31107f-9db3-4c90-a904-eff5a0a93597,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ee39e9b9-197e-40a1-8e9b-5ad89d2b9553,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ee447aef-5982-46c2-a4e4-95f2c41ccb27,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ee4e151b-bc65-40c1-8e03-ce46acc89ddf,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ee519595-6b9a-48d5-934a-995bc009bb1e,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ee59e415-0ac1-4826-bef5-d4001e943d43,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ee63e905-e865-4dca-a267-34cb81f126e6,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ee6bce21-e44a-4daf-ad5f-9f9aec508162,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ee7cd9da-b9aa-44ab-b151-96cc605e0672,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ee96e1e0-9d31-4427-8b3e-f0c9767c739b,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ee9cc46b-9d9c-470a-ba28-9ed68443bdc1,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
eea1843f-b6d0-4d65-86ed-426d2a2366b0,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
eea7023a-77b3-4f0a-976c-8d04d48344b0,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
eedbcfb8-a12d-40f2-862a-1525e32a8dfa,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
eee0341f-a41e-4ef3-8258-96fac746377c,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
eeee5279-700f-44dc-9a3a-295cdb267ecb,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
eef555c2-2e5e-4f65-86f5-dc143b89f2a2,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
eef6a025-1a21-471e-9d0b-efe91439da96,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ef156120-33e3-42ef-a661-02f5d3844c3d,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ef22ef31-2f11-41d4-86be-457896b84fb3,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ef30404a-f5ef-495d-81c6-9a56b0873ba9,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ef38becd-61b1-404f-bac3-1160aa370b0a,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ef47a393-5d01-4e7f-ac26-ad276ec1a702,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ef49f09b-747f-4b68-a181-b8899a4f6a8d,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ef5d5adc-6237-4250-8086-8fec7988ec6b,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ef62e5b0-6547-45be-bf5f-e5acf708ae31,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ef7667b5-b996-4462-939a-92cea8c43579,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ef839c61-a3b2-4de0-8325-1b7c34565c27,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ef83f660-0af2-416e-b2b4-4a53b42fd8f1,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
ef8a78f7-7110-4a59-a5e3-00839f8aae3f,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
efa4faf4-45c8-4cbc-bae9-519132b646c0,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
efadad07-0ad4-4323-847b-b040d1bd96aa,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
efb12007-d51f-46d3-b08d-7251c9b6ee1e,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
efc5dc22-60b9-4a65-8799-01d50154c418,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
efcf4329-f77c-431b-83af-260d1ba69f41,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
efdc6781-694c-4303-98f9-e0e86982c10f,Clinical,COMPASS,16/06/2023 08:00,Illumina,,,,,,,,,,,,,,,,,Swann Jeremy,,,
